id,nombre_actual,nombre_comercial,categoria_nueva,subcategoria,precio_costo,precio_publico,stock,activo,url
747,Camiseta Oversize Negro,Camiseta Oversize Negro,REGALOS PERSONALIZADOS,Textil,469.0,1172.5,1,True,https://disershop.com.uy/vestimenta/hombre/camisetas/camiseta-oversize-negro
2156,Camiseta Perfect Siluet Amarillo Fluo (CI-DRYPERSI-35),Camiseta Perfect Siluet Amarillo Fluo (CI-DRYPERSI-35),REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/camisetas/línea-femenina/camiseta-perfect-siluet-amarillo-fluo-1
2157,Camiseta Perfect Siluet Naranja fluo,Camiseta Perfect Siluet Naranja fluo,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/camisetas/línea-femenina/camiseta-perfect-siluet-naranja-fluo
748,Camiseta Pocket Blanco (CI-POCK-01),Camiseta Pocket Blanco (CI-POCK-01),REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/camiseta-pocket-blanco
2158,Camiseta Primera Piel Blanco,Camiseta Primera Piel Blanco,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/vestimenta/ropa-de-trabajo/camiseta-primera-piel-blanco-1
749,Camiseta Primera Piel Negro,Camiseta Primera Piel Negro,REGALOS PERSONALIZADOS,Textil,199.0,497.5,1,True,https://disershop.com.uy/vestimenta/ropa-de-trabajo/camiseta-primera-piel-negro
750,Camiseta Roja (CI-03),Camiseta Roja (CI-03),REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/vestimenta/hombre/camisetas/camiseta-roja
751,Camiseta Rosada,Camiseta Rosada,REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/vestimenta/hombre/camisetas/camiseta-rosada
2161,Camiseta Running Elite 5294 Naranja,Camiseta Running Elite 5294 Naranja,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/camisetas-elite/camiseta-running-elite-5294-naranja
2162,Camiseta Running Elite 5294 Negro,Camiseta Running Elite 5294 Negro,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/elite-productos/elite-fit/camisetas-elite/camiseta-running-elite-5294-negro
2163,Camiseta SW AW azul jaspeado,Camiseta SW AW azul jaspeado,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/vestimenta/hombre/camisetas/camiseta-sw-aw-azul-jaspeado
2164,Camiseta SW AW musgo jaspeado,Camiseta SW AW musgo jaspeado,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/camisetas-dry/camiseta-sw-aw-musgo-jaspeado
2165,Camiseta SW AW negro jaspeado,Camiseta SW AW negro jaspeado,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/vestimenta/hombre/camisetas/camiseta-sw-aw-negro-jaspeado
2166,Camiseta SW Active Wear gris jaspeado,Camiseta SW Active Wear gris jaspeado,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/vestimenta/hombre/camisetas/camiseta-sw-active-wear-gris-jaspeado-1
755,Camiseta Salvo Negro (CE-SAL-02),Camiseta Salvo Negro (CE-SAL-02),REGALOS PERSONALIZADOS,Textil,299.0,747.5,0,True,https://disershop.com.uy/estampados/turismo/camisetas/camiseta-salvo-negro
756,Camiseta Slim Azul (CI-CVCV-04),Camiseta Slim Azul (CI-CVCV-04),REGALOS PERSONALIZADOS,Textil,259.0,647.5,1,True,https://disershop.com.uy/vestimenta/hombre/camisetas/camiseta-slim-azul
757,Camiseta Slim Blanca (CI-CVCV-01),Camiseta Slim Blanca (CI-CVCV-01),REGALOS PERSONALIZADOS,Textil,259.0,647.5,1,True,https://disershop.com.uy/vestimenta/hombre/camisetas/camiseta-slim-blanca
2167,Camiseta Slim Dark Uva (CI-CVCV-40),Camiseta Slim Dark Uva (CI-CVCV-40),REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/vestimenta/hombre/camisetas/camiseta-slim-dark-uva
758,Camiseta Slim Negro Melange (CI-CVCV-32),Camiseta Slim Negro Melange (CI-CVCV-32),REGALOS PERSONALIZADOS,Textil,259.0,647.5,1,True,https://disershop.com.uy/vestimenta/hombre/camisetas/camiseta-slim-negro-melange
2168,Camiseta Slim TC Azul Petroleo,Camiseta Slim TC Azul Petroleo,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/camisetas/camiseta-slim-tc-azul-petroleo
760,Camiseta Slim TC Negra,Camiseta Slim TC Negra,REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/camiseta-slim-tc-negra
761,Camiseta Sol Uy Azul,Camiseta Sol Uy Azul,REGALOS PERSONALIZADOS,Textil,399.0,997.5,1,True,https://disershop.com.uy/vestimenta/deporte/vestimenta-futbol/uruguay-todo/camiseta-sol-uy-azul
762,Camiseta Sol Uy Blanco,Camiseta Sol Uy Blanco,REGALOS PERSONALIZADOS,Textil,399.0,997.5,1,True,https://disershop.com.uy/vestimenta/deporte/vestimenta-futbol/uruguay-todo/camiseta-sol-uy-blanco
763,Camiseta Sol Uy Junior Celeste,Camiseta Sol Uy Junior Celeste,REGALOS PERSONALIZADOS,Textil,339.0,847.5,1,True,https://disershop.com.uy/vestimenta/deporte/vestimenta-futbol/uruguay-todo/camiseta-sol-uy-jr-celeste
764,Camiseta Sol Uy Junior Negro,Camiseta Sol Uy Junior Negro,REGALOS PERSONALIZADOS,Textil,339.0,847.5,0,True,https://disershop.com.uy/vestimenta/deporte/vestimenta-futbol/uruguay-todo/camiseta-sol-uy-jr-negro
765,Camiseta Sol Uy Negro,Camiseta Sol Uy Negro,REGALOS PERSONALIZADOS,Textil,399.0,997.5,1,True,https://disershop.com.uy/vestimenta/deporte/vestimenta-futbol/uruguay-todo/camiseta-sol-uy-negro
766,Camiseta Subliprint Bco/Neg (CI-SUPT-0102),Camiseta Subliprint Bco/Neg (CI-SUPT-0102),REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/sublimación/textiles/hombres/camiseta-subliprint-bco-neg
767,Camiseta Subliprint Blanco (CI-SUPT-01),Camiseta Subliprint Blanco (CI-SUPT-01),REGALOS PERSONALIZADOS,Textil,159.0,397.5,1,True,https://disershop.com.uy/productos/sublimación/textiles/hombres/camiseta-subliprint-blanco
768,Camiseta Subliprint Blanco / Francia (CI-SUPT-0111),Camiseta Subliprint Blanco / Francia (CI-SUPT-0111),REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/sublimación/textiles/hombres/camiseta-subliprint-bco-fcia-1
769,Camiseta Subliprint Manga Larga Blanco,Camiseta Subliprint Manga Larga Blanco,REGALOS PERSONALIZADOS,Textil,189.0,472.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/camiseta-subliprint-manga-larga-blanco-1
770,Camiseta Subliprint Manga Larga blanco/azul,Camiseta Subliprint Manga Larga blanco/azul,REGALOS PERSONALIZADOS,Textil,129.0,322.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/camiseta-subliprint-manga-larga-blanco-azul
771,Camiseta Subliprint Manga Larga blanco/negro,Camiseta Subliprint Manga Larga blanco/negro,REGALOS PERSONALIZADOS,Textil,129.0,322.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/camiseta-subliprint-manga-larga-blanco-negro
772,Camiseta Subliprint Manga Larga gris melange/bordeaux,Camiseta Subliprint Manga Larga gris melange/bordeaux,REGALOS PERSONALIZADOS,Textil,129.0,322.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/camiseta-subliprint-manga-larga-gris-melange-bordeaux
773,Camiseta Subliprint Manga Larga gris melange/negro,Camiseta Subliprint Manga Larga gris melange/negro,REGALOS PERSONALIZADOS,Textil,129.0,322.5,0,True,https://disershop.com.uy/emprendedores/sublimables/textiles/camiseta-subliprint-manga-larga-gris-melange-negro
774,Camiseta Subliprint blanco/celeste,Camiseta Subliprint blanco/celeste,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/camiseta-subliprint-blanco-celeste
775,Camiseta Subliprint blanco/naranja,Camiseta Subliprint blanco/naranja,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/camiseta-subliprint-blanco-naranja
776,Camiseta Subliprint blanco/rojo,Camiseta Subliprint blanco/rojo,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/camiseta-subliprint-blanco-rojo
777,Camiseta Subliprint blanco/verde benetton,Camiseta Subliprint blanco/verde benetton,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/camiseta-subliprint-blanco-verde-benetton
778,Camiseta Subliprint gris melange,Camiseta Subliprint gris melange,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/camiseta-subliprint-gris-melange
779,Camiseta Subliprint gris melange/negro,Camiseta Subliprint gris melange/negro,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/camiseta-subliprint-gris-melange-negro
780,Camiseta Subliprint gris melange/rojo,Camiseta Subliprint gris melange/rojo,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/emprendedores/sublimables/textiles/camiseta-subliprint-gris-melange-rojo-1
781,Camiseta Top Dama Verano Blanco,Camiseta Top Dama Verano Blanco,REGALOS PERSONALIZADOS,Textil,149.0,372.5,1,True,https://disershop.com.uy/vestimenta/mujer/tops-y-musculosas/camiseta-dama-verano-blanco-1
782,Camiseta Top Dama Verano Celeste,Camiseta Top Dama Verano Celeste,REGALOS PERSONALIZADOS,Textil,149.0,372.5,1,True,https://disershop.com.uy/vestimenta/mujer/tops-y-musculosas/camiseta-dama-verano-celeste
783,Camiseta Top Dama Verano Gris Melange,Camiseta Top Dama Verano Gris Melange,REGALOS PERSONALIZADOS,Textil,149.0,372.5,1,True,https://disershop.com.uy/vestimenta/mujer/tops-y-musculosas/camiseta-dama-verano-gris-melange
784,Camiseta Top Dama Verano Negro,Camiseta Top Dama Verano Negro,REGALOS PERSONALIZADOS,Textil,149.0,372.5,1,True,https://disershop.com.uy/vestimenta/mujer/tops-y-musculosas/camiseta-dama-verano-negro
786,Camiseta UV Manga Larga Negro,Camiseta UV Manga Larga Negro,REGALOS PERSONALIZADOS,Textil,399.0,997.5,1,True,https://disershop.com.uy/vestimenta/hombre/camisetas/camiseta-uv-manga-larga-negro
787,Camiseta UV Niño Manga Larga Azul Francia,Camiseta UV Niño Manga Larga Azul Francia,REGALOS PERSONALIZADOS,Textil,349.0,872.5,1,True,https://disershop.com.uy/vestimenta/niño/camisetas/camiseta-uv-nino-manga-larga-azul-francia
788,Camiseta UV Niño Manga Larga Fucsia,Camiseta UV Niño Manga Larga Fucsia,REGALOS PERSONALIZADOS,Textil,349.0,872.5,1,True,https://disershop.com.uy/vestimenta/niño/camisetas/camiseta-uv-nino-manga-larga-fucsia
795,Camiseta Verde (CI-08),Camiseta Verde (CI-08),REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/vestimenta/hombre/camisetas/camiseta-verde
796,Camiseta Verde Manzana (CI-20),Camiseta Verde Manzana (CI-20),REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/camiseta-verde-manzana
797,Camiseta Violeta,Camiseta Violeta,REGALOS PERSONALIZADOS,Textil,279.0,697.5,1,True,https://disershop.com.uy/vestimenta/hombre/camisetas/camiseta-violeta
798,Camiseta algodon premium azul piedra,Camiseta algodon premium azul piedra,REGALOS PERSONALIZADOS,Textil,449.0,1122.5,1,True,https://disershop.com.uy/equipaje-y-accesorios-de-viaje/camiseta-algodon-premium-azul-piedra
799,Camiseta algodon premium beige,Camiseta algodon premium beige,REGALOS PERSONALIZADOS,Textil,449.0,1122.5,1,True,https://disershop.com.uy/equipaje-y-accesorios-de-viaje/camiseta-algodon-premium-beige
800,Camiseta algodon premium marron,Camiseta algodon premium marron,REGALOS PERSONALIZADOS,Textil,199.0,497.5,0,True,https://disershop.com.uy/outlet-disershop/camiseta-algodon-premium-marron
2174,Camiseta america francia,Camiseta america francia,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20441
2175,Camiseta america verde musgo,Camiseta america verde musgo,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20435
801,Camiseta con puño ML Algodón Gris Melange,Camiseta con puño ML Algodón Gris Melange,REGALOS PERSONALIZADOS,Textil,399.0,997.5,1,True,https://disershop.com.uy/vestimenta/hombre/camisetas/camiseta-c-puno-ml-algodon-gris-melange
2176,Camiseta con puño Manga Larga AE Azul Marino,Camiseta con puño Manga Larga AE Azul Marino,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/camisetas/camiseta-c-puu00f1o-ml-ae-azul-marino
2177,Camiseta cruz azul,Camiseta cruz azul,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20432
2178,Camiseta cruz blanco,Camiseta cruz blanco,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20434
2179,Camiseta cruz negro,Camiseta cruz negro,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20433
2185,Camiseta d apl love mvd blanca,Camiseta d apl love mvd blanca,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20461
2186,Camiseta d apl love punta blanca,Camiseta d apl love punta blanca,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/index.php?route=product/product&product_id=20465
2191,Camiseta dama DryCool Amarillo Fluor,Camiseta dama DryCool Amarillo Fluor,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/camisetas-dry/camiseta-dama-drycool-amarillo-fluor
2192,Camiseta dama DryCool Blanco,Camiseta dama DryCool Blanco,REGALOS PERSONALIZADOS,Textil,,,0,False,https://disershop.com.uy/productos/vestimenta/camisetas/línea-femenina/camiseta-dama-drycool-blanco
802,Camiseta dama DryCool II Amarilla Fluo,Camiseta dama DryCool II Amarilla Fluo,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/línea-femenina/camiseta-dama-drycool-ii-amarillo-fluo
803,Camiseta dama DryCool II Blanca,Camiseta dama DryCool II Blanca,REGALOS PERSONALIZADOS,Textil,199.0,497.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/línea-femenina/camiseta-dama-drycool-ii-blanco
804,Camiseta dama DryCool II Fucsia,Camiseta dama DryCool II Fucsia,REGALOS PERSONALIZADOS,Textil,99.0,247.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/línea-femenina/camiseta-dama-drycool-ii-fucsia
